country,country_rank,band,type,begin,genres,why_fit,band_manager,manager_contact_info,cities_venues_past_18_months,band_socials,band_website,soundcloud,spotify,apple_music,recent_articles_past_18_months,musicbrainz
Germany,84,Die Störung,Group,2022,alternative rock,"Compatible alt-rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Die%20St%C3%B6rung%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Die%20St%C3%B6rung%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Die%20St%C3%B6rung | https://www.bandsintown.com/search?query=Die%20St%C3%B6rung | https://www.setlist.fm/search?query=Die%20St%C3%B6rung,https://www.instagram.com/explore/search/keyword/?q=Die%20St%C3%B6rung | https://www.facebook.com/search/top?q=Die%20St%C3%B6rung,https://www.google.com/search?q=Die%20St%C3%B6rung%20band%20official%20website,https://soundcloud.com/search?q=Die%20St%C3%B6rung,https://open.spotify.com/search/Die%20St%C3%B6rung,https://music.apple.com/us/search?term=Die%20St%C3%B6rung,https://www.google.com/search?tbm=nws&q=%22Die%20St%C3%B6rung%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/e0ae17b0-bf11-4427-ab5c-432e34d2a7c5
Germany,85,Northern Lite,Group,1997,"downtempo, house, techno, electronica, indie dance, nu disco, melodic techno, melodic house",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Northern%20Lite%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Northern%20Lite%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Northern%20Lite | https://www.bandsintown.com/search?query=Northern%20Lite | https://www.setlist.fm/search?query=Northern%20Lite,https://www.instagram.com/explore/search/keyword/?q=Northern%20Lite | https://www.facebook.com/search/top?q=Northern%20Lite,https://www.google.com/search?q=Northern%20Lite%20band%20official%20website,https://soundcloud.com/search?q=Northern%20Lite,https://open.spotify.com/search/Northern%20Lite,https://music.apple.com/us/search?term=Northern%20Lite,https://www.google.com/search?tbm=nws&q=%22Northern%20Lite%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/a7d361b5-ff0b-48ab-b3e5-9d70bdd5d251
Germany,86,Heisskalt,Group,2010-10,"alternative rock, punk, punk rock, post-hardcore","Compatible alt-rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Heisskalt%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Heisskalt%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Heisskalt | https://www.bandsintown.com/search?query=Heisskalt | https://www.setlist.fm/search?query=Heisskalt,https://www.instagram.com/explore/search/keyword/?q=Heisskalt | https://www.facebook.com/search/top?q=Heisskalt,https://www.google.com/search?q=Heisskalt%20band%20official%20website,https://soundcloud.com/search?q=Heisskalt,https://open.spotify.com/search/Heisskalt,https://music.apple.com/us/search?term=Heisskalt,https://www.google.com/search?tbm=nws&q=%22Heisskalt%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/7e5562ef-3dff-4d69-bc1c-3c04aaf131b8
France,1,Fontaine Wallace,Group,2014,"pop, folk rock, indie folk, pop folk, indie rock","Compatible indie folk, folk-rock, indie rock, folk audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Fontaine%20Wallace%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Fontaine%20Wallace%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Fontaine%20Wallace | https://www.bandsintown.com/search?query=Fontaine%20Wallace | https://www.setlist.fm/search?query=Fontaine%20Wallace,https://www.instagram.com/explore/search/keyword/?q=Fontaine%20Wallace | https://www.facebook.com/search/top?q=Fontaine%20Wallace,https://www.google.com/search?q=Fontaine%20Wallace%20band%20official%20website,https://soundcloud.com/search?q=Fontaine%20Wallace,https://open.spotify.com/search/Fontaine%20Wallace,https://music.apple.com/us/search?term=Fontaine%20Wallace,https://www.google.com/search?tbm=nws&q=%22Fontaine%20Wallace%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/17a1df14-b50d-4c0c-ada0-0f3a85df2629
France,2,Phoenix,Group,1999,"rock, alternative rock, french, france, francophone, français, indie rock, indie pop","Compatible alt-rock, indie rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Phoenix%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Phoenix%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Phoenix | https://www.bandsintown.com/search?query=Phoenix | https://www.setlist.fm/search?query=Phoenix,https://www.instagram.com/explore/search/keyword/?q=Phoenix | https://www.facebook.com/search/top?q=Phoenix,https://www.google.com/search?q=Phoenix%20band%20official%20website,https://soundcloud.com/search?q=Phoenix,https://open.spotify.com/search/Phoenix,https://music.apple.com/us/search?term=Phoenix,https://www.google.com/search?tbm=nws&q=%22Phoenix%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/8d455809-96b3-4bb6-8829-ea4beb580d35
France,3,Nouvelle Vague,Group,2003,"new wave, acoustic, lounge, bossa nova, indie pop, indie folk","Compatible indie folk, folk audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Nouvelle%20Vague%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Nouvelle%20Vague%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Nouvelle%20Vague | https://www.bandsintown.com/search?query=Nouvelle%20Vague | https://www.setlist.fm/search?query=Nouvelle%20Vague,https://www.instagram.com/explore/search/keyword/?q=Nouvelle%20Vague | https://www.facebook.com/search/top?q=Nouvelle%20Vague,https://www.google.com/search?q=Nouvelle%20Vague%20band%20official%20website,https://soundcloud.com/search?q=Nouvelle%20Vague,https://open.spotify.com/search/Nouvelle%20Vague,https://music.apple.com/us/search?term=Nouvelle%20Vague,https://www.google.com/search?tbm=nws&q=%22Nouvelle%20Vague%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/b017a7ae-e5ee-4675-bb13-c83346134971
France,4,Lilly Wood and The Prick,Group,2006,"pop, alternative rock, folk","Compatible alt-rock, folk, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Lilly%20Wood%20and%20The%20Prick%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Lilly%20Wood%20and%20The%20Prick%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Lilly%20Wood%20and%20The%20Prick | https://www.bandsintown.com/search?query=Lilly%20Wood%20and%20The%20Prick | https://www.setlist.fm/search?query=Lilly%20Wood%20and%20The%20Prick,https://www.instagram.com/explore/search/keyword/?q=Lilly%20Wood%20and%20The%20Prick | https://www.facebook.com/search/top?q=Lilly%20Wood%20and%20The%20Prick,https://www.google.com/search?q=Lilly%20Wood%20and%20The%20Prick%20band%20official%20website,https://soundcloud.com/search?q=Lilly%20Wood%20and%20The%20Prick,https://open.spotify.com/search/Lilly%20Wood%20and%20The%20Prick,https://music.apple.com/us/search?term=Lilly%20Wood%20and%20The%20Prick,https://www.google.com/search?tbm=nws&q=%22Lilly%20Wood%20and%20The%20Prick%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/1b72331b-3a97-4981-a81c-eeee9c275d28
France,5,Air,Group,1995,"trip-hop, electronic, downtempo, soundtrack, pop, alternative rock, chillout, ambient","Compatible alt-rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Air%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Air%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Air | https://www.bandsintown.com/search?query=Air | https://www.setlist.fm/search?query=Air,https://www.instagram.com/explore/search/keyword/?q=Air | https://www.facebook.com/search/top?q=Air,https://www.google.com/search?q=Air%20band%20official%20website,https://soundcloud.com/search?q=Air,https://open.spotify.com/search/Air,https://music.apple.com/us/search?term=Air,https://www.google.com/search?tbm=nws&q=%22Air%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/cb67438a-7f50-4f2b-a6f1-2bb2729fd538
France,6,Kairos Bloom,Group,2020,"rock, alternative rock, indie rock","Compatible alt-rock, indie rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Kairos%20Bloom%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Kairos%20Bloom%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Kairos%20Bloom | https://www.bandsintown.com/search?query=Kairos%20Bloom | https://www.setlist.fm/search?query=Kairos%20Bloom,https://www.instagram.com/explore/search/keyword/?q=Kairos%20Bloom | https://www.facebook.com/search/top?q=Kairos%20Bloom,https://www.google.com/search?q=Kairos%20Bloom%20band%20official%20website,https://soundcloud.com/search?q=Kairos%20Bloom,https://open.spotify.com/search/Kairos%20Bloom,https://music.apple.com/us/search?term=Kairos%20Bloom,https://www.google.com/search?tbm=nws&q=%22Kairos%20Bloom%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/3f0f9e1b-01da-43d0-8e14-c1f84ec41983
France,7,M83,Group,2001,"electronic, soundtrack, post-rock, synthpop, pop, shoegaze, ambient, french",Compatible adjacent indie/alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22M83%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22M83%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=M83 | https://www.bandsintown.com/search?query=M83 | https://www.setlist.fm/search?query=M83,https://www.instagram.com/explore/search/keyword/?q=M83 | https://www.facebook.com/search/top?q=M83,https://www.google.com/search?q=M83%20band%20official%20website,https://soundcloud.com/search?q=M83,https://open.spotify.com/search/M83,https://music.apple.com/us/search?term=M83,https://www.google.com/search?tbm=nws&q=%22M83%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/6d7b7cd4-254b-4c25-83f6-dd20f98ceacd
France,8,La Maison Tellier,Group,2004,folk rock,"Compatible folk-rock, folk audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22La%20Maison%20Tellier%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22La%20Maison%20Tellier%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=La%20Maison%20Tellier | https://www.bandsintown.com/search?query=La%20Maison%20Tellier | https://www.setlist.fm/search?query=La%20Maison%20Tellier,https://www.instagram.com/explore/search/keyword/?q=La%20Maison%20Tellier | https://www.facebook.com/search/top?q=La%20Maison%20Tellier,https://www.google.com/search?q=La%20Maison%20Tellier%20band%20official%20website,https://soundcloud.com/search?q=La%20Maison%20Tellier,https://open.spotify.com/search/La%20Maison%20Tellier,https://music.apple.com/us/search?term=La%20Maison%20Tellier,https://www.google.com/search?tbm=nws&q=%22La%20Maison%20Tellier%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/2e7cf659-e3a9-41ac-927b-a5732355d033
France,9,Syd Matters,Group,2002,"french, indie rock, indie pop",Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Syd%20Matters%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Syd%20Matters%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Syd%20Matters | https://www.bandsintown.com/search?query=Syd%20Matters | https://www.setlist.fm/search?query=Syd%20Matters,https://www.instagram.com/explore/search/keyword/?q=Syd%20Matters | https://www.facebook.com/search/top?q=Syd%20Matters,https://www.google.com/search?q=Syd%20Matters%20band%20official%20website,https://soundcloud.com/search?q=Syd%20Matters,https://open.spotify.com/search/Syd%20Matters,https://music.apple.com/us/search?term=Syd%20Matters,https://www.google.com/search?tbm=nws&q=%22Syd%20Matters%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/20e70b5b-42b8-44da-960b-3040a01223a3
France,10,Matmatah,Group,1995,"alternative rock, celtic rock, pop rock, french, rock","Compatible alt-rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Matmatah%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Matmatah%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Matmatah | https://www.bandsintown.com/search?query=Matmatah | https://www.setlist.fm/search?query=Matmatah,https://www.instagram.com/explore/search/keyword/?q=Matmatah | https://www.facebook.com/search/top?q=Matmatah,https://www.google.com/search?q=Matmatah%20band%20official%20website,https://soundcloud.com/search?q=Matmatah,https://open.spotify.com/search/Matmatah,https://music.apple.com/us/search?term=Matmatah,https://www.google.com/search?tbm=nws&q=%22Matmatah%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/276a554b-5be6-43b3-b05d-d1e6c3dadb64
France,11,Hey Hey My My,Group,2005,"indie rock, folk, pop rock, rock","Compatible indie rock, folk audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Hey%20Hey%20My%20My%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Hey%20Hey%20My%20My%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Hey%20Hey%20My%20My | https://www.bandsintown.com/search?query=Hey%20Hey%20My%20My | https://www.setlist.fm/search?query=Hey%20Hey%20My%20My,https://www.instagram.com/explore/search/keyword/?q=Hey%20Hey%20My%20My | https://www.facebook.com/search/top?q=Hey%20Hey%20My%20My,https://www.google.com/search?q=Hey%20Hey%20My%20My%20band%20official%20website,https://soundcloud.com/search?q=Hey%20Hey%20My%20My,https://open.spotify.com/search/Hey%20Hey%20My%20My,https://music.apple.com/us/search?term=Hey%20Hey%20My%20My,https://www.google.com/search?tbm=nws&q=%22Hey%20Hey%20My%20My%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/df2f1f50-9c74-4e8b-acf8-8b9a507c6f92
France,12,The Crazy Therapy,Group,2014-09,"rock, alternative rock, indie rock, pop rock, crazy rock","Compatible alt-rock, indie rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22The%20Crazy%20Therapy%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22The%20Crazy%20Therapy%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=The%20Crazy%20Therapy | https://www.bandsintown.com/search?query=The%20Crazy%20Therapy | https://www.setlist.fm/search?query=The%20Crazy%20Therapy,https://www.instagram.com/explore/search/keyword/?q=The%20Crazy%20Therapy | https://www.facebook.com/search/top?q=The%20Crazy%20Therapy,https://www.google.com/search?q=The%20Crazy%20Therapy%20band%20official%20website,https://soundcloud.com/search?q=The%20Crazy%20Therapy,https://open.spotify.com/search/The%20Crazy%20Therapy,https://music.apple.com/us/search?term=The%20Crazy%20Therapy,https://www.google.com/search?tbm=nws&q=%22The%20Crazy%20Therapy%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/25aea3c3-d602-42aa-b74c-ecd2aa311dd5
France,13,Feu! Chatterton,Group,2011,"rock, pop, chanson française, indie rock, vocal, alternative, art rock, indie pop","Compatible indie rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Feu%21%20Chatterton%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Feu%21%20Chatterton%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Feu%21%20Chatterton | https://www.bandsintown.com/search?query=Feu%21%20Chatterton | https://www.setlist.fm/search?query=Feu%21%20Chatterton,https://www.instagram.com/explore/search/keyword/?q=Feu%21%20Chatterton | https://www.facebook.com/search/top?q=Feu%21%20Chatterton,https://www.google.com/search?q=Feu%21%20Chatterton%20band%20official%20website,https://soundcloud.com/search?q=Feu%21%20Chatterton,https://open.spotify.com/search/Feu%21%20Chatterton,https://music.apple.com/us/search?term=Feu%21%20Chatterton,https://www.google.com/search?tbm=nws&q=%22Feu%21%20Chatterton%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/b1eac47e-77b5-4f5c-ae33-442c07182278
France,14,Skip the Use,Group,2008,"new rave, dance-punk, indie rock",Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Skip%20the%20Use%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Skip%20the%20Use%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Skip%20the%20Use | https://www.bandsintown.com/search?query=Skip%20the%20Use | https://www.setlist.fm/search?query=Skip%20the%20Use,https://www.instagram.com/explore/search/keyword/?q=Skip%20the%20Use | https://www.facebook.com/search/top?q=Skip%20the%20Use,https://www.google.com/search?q=Skip%20the%20Use%20band%20official%20website,https://soundcloud.com/search?q=Skip%20the%20Use,https://open.spotify.com/search/Skip%20the%20Use,https://music.apple.com/us/search?term=Skip%20the%20Use,https://www.google.com/search?tbm=nws&q=%22Skip%20the%20Use%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/1c346a43-0fba-4702-bc1b-c198f07e3da4
France,15,Ropoporose,Group,2012-05,"indie rock, rock",Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Ropoporose%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Ropoporose%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Ropoporose | https://www.bandsintown.com/search?query=Ropoporose | https://www.setlist.fm/search?query=Ropoporose,https://www.instagram.com/explore/search/keyword/?q=Ropoporose | https://www.facebook.com/search/top?q=Ropoporose,https://www.google.com/search?q=Ropoporose%20band%20official%20website,https://soundcloud.com/search?q=Ropoporose,https://open.spotify.com/search/Ropoporose,https://music.apple.com/us/search?term=Ropoporose,https://www.google.com/search?tbm=nws&q=%22Ropoporose%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/0bcdebdc-7e8f-4bbe-81b4-813b5efc8df7
France,16,BB Brunes,Group,2005,"pop rock, rock, garage rock revival, pop/rock, pop, indie rock",Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22BB%20Brunes%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22BB%20Brunes%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=BB%20Brunes | https://www.bandsintown.com/search?query=BB%20Brunes | https://www.setlist.fm/search?query=BB%20Brunes,https://www.instagram.com/explore/search/keyword/?q=BB%20Brunes | https://www.facebook.com/search/top?q=BB%20Brunes,https://www.google.com/search?q=BB%20Brunes%20band%20official%20website,https://soundcloud.com/search?q=BB%20Brunes,https://open.spotify.com/search/BB%20Brunes,https://music.apple.com/us/search?term=BB%20Brunes,https://www.google.com/search?tbm=nws&q=%22BB%20Brunes%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/2847fad5-1352-4abc-86fa-72ac0d79cb1f
France,17,Stuck in the Sound,Group,2002-01,"indie rock, français, french, france, francophone",Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Stuck%20in%20the%20Sound%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Stuck%20in%20the%20Sound%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Stuck%20in%20the%20Sound | https://www.bandsintown.com/search?query=Stuck%20in%20the%20Sound | https://www.setlist.fm/search?query=Stuck%20in%20the%20Sound,https://www.instagram.com/explore/search/keyword/?q=Stuck%20in%20the%20Sound | https://www.facebook.com/search/top?q=Stuck%20in%20the%20Sound,https://www.google.com/search?q=Stuck%20in%20the%20Sound%20band%20official%20website,https://soundcloud.com/search?q=Stuck%20in%20the%20Sound,https://open.spotify.com/search/Stuck%20in%20the%20Sound,https://music.apple.com/us/search?term=Stuck%20in%20the%20Sound,https://www.google.com/search?tbm=nws&q=%22Stuck%20in%20the%20Sound%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/335abb73-0134-4264-bfd7-9b110ab8d4db
France,18,Monsieur Valentine,Group,2006,indie rock,Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Monsieur%20Valentine%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Monsieur%20Valentine%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Monsieur%20Valentine | https://www.bandsintown.com/search?query=Monsieur%20Valentine | https://www.setlist.fm/search?query=Monsieur%20Valentine,https://www.instagram.com/explore/search/keyword/?q=Monsieur%20Valentine | https://www.facebook.com/search/top?q=Monsieur%20Valentine,https://www.google.com/search?q=Monsieur%20Valentine%20band%20official%20website,https://soundcloud.com/search?q=Monsieur%20Valentine,https://open.spotify.com/search/Monsieur%20Valentine,https://music.apple.com/us/search?term=Monsieur%20Valentine,https://www.google.com/search?tbm=nws&q=%22Monsieur%20Valentine%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/08be4a58-3b03-43e2-9055-473177ed2286
France,19,John & Jehn,Group,2006,"rock, french, france, francophone, français, indie rock, indie, alternative","Compatible indie rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22John%20%26%20Jehn%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22John%20%26%20Jehn%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=John%20%26%20Jehn | https://www.bandsintown.com/search?query=John%20%26%20Jehn | https://www.setlist.fm/search?query=John%20%26%20Jehn,https://www.instagram.com/explore/search/keyword/?q=John%20%26%20Jehn | https://www.facebook.com/search/top?q=John%20%26%20Jehn,https://www.google.com/search?q=John%20%26%20Jehn%20band%20official%20website,https://soundcloud.com/search?q=John%20%26%20Jehn,https://open.spotify.com/search/John%20%26%20Jehn,https://music.apple.com/us/search?term=John%20%26%20Jehn,https://www.google.com/search?tbm=nws&q=%22John%20%26%20Jehn%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/05066bf4-a080-46ad-a05a-fcad27c72e1d
France,20,DREY,Group,1999,indie rock,Compatible indie rock audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22DREY%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22DREY%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=DREY | https://www.bandsintown.com/search?query=DREY | https://www.setlist.fm/search?query=DREY,https://www.instagram.com/explore/search/keyword/?q=DREY | https://www.facebook.com/search/top?q=DREY,https://www.google.com/search?q=DREY%20band%20official%20website,https://soundcloud.com/search?q=DREY,https://open.spotify.com/search/DREY,https://music.apple.com/us/search?term=DREY,https://www.google.com/search?tbm=nws&q=%22DREY%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/3f65f618-d5d1-498a-a382-56b8543eb8b2
France,21,Tapenga,Group,2005,"indie rock, alternative rock, grandaddy, medfi, nice, french riviera, beck, rock","Compatible alt-rock, indie rock, alternative audience; plausible support/co-bill target for The Dialtones.",Public manager not verified in first pass,https://www.google.com/search?q=%22Tapenga%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Tapenga%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Tapenga | https://www.bandsintown.com/search?query=Tapenga | https://www.setlist.fm/search?query=Tapenga,https://www.instagram.com/explore/search/keyword/?q=Tapenga | https://www.facebook.com/search/top?q=Tapenga,https://www.google.com/search?q=Tapenga%20band%20official%20website,https://soundcloud.com/search?q=Tapenga,https://open.spotify.com/search/Tapenga,https://music.apple.com/us/search?term=Tapenga,https://www.google.com/search?tbm=nws&q=%22Tapenga%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/3436ebb6-1bca-4cec-9304-81cbcecffab6
France,22,Natural Snow Buildings,Group,1998-05,"post-rock, ambient, experimental, drone, psychedelic folk, ritual ambient, free folk",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Natural%20Snow%20Buildings%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Natural%20Snow%20Buildings%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Natural%20Snow%20Buildings | https://www.bandsintown.com/search?query=Natural%20Snow%20Buildings | https://www.setlist.fm/search?query=Natural%20Snow%20Buildings,https://www.instagram.com/explore/search/keyword/?q=Natural%20Snow%20Buildings | https://www.facebook.com/search/top?q=Natural%20Snow%20Buildings,https://www.google.com/search?q=Natural%20Snow%20Buildings%20band%20official%20website,https://soundcloud.com/search?q=Natural%20Snow%20Buildings,https://open.spotify.com/search/Natural%20Snow%20Buildings,https://music.apple.com/us/search?term=Natural%20Snow%20Buildings,https://www.google.com/search?tbm=nws&q=%22Natural%20Snow%20Buildings%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/8f48ecc4-0813-4edf-ba67-818f47e7e752
France,23,Tryo,Group,1995,"reggae-pop, chanson alternative, reggae",Compatible alternative audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Tryo%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Tryo%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Tryo | https://www.bandsintown.com/search?query=Tryo | https://www.setlist.fm/search?query=Tryo,https://www.instagram.com/explore/search/keyword/?q=Tryo | https://www.facebook.com/search/top?q=Tryo,https://www.google.com/search?q=Tryo%20band%20official%20website,https://soundcloud.com/search?q=Tryo,https://open.spotify.com/search/Tryo,https://music.apple.com/us/search?term=Tryo,https://www.google.com/search?tbm=nws&q=%22Tryo%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/c5998351-be49-49d8-8593-3e96f129c1fc
France,24,Herman Dune,Group,1999,"anti-folk, classic pop and rock",Compatible folk audience; plausible support/co-bill target for The Dialtones.,Public manager not verified in first pass,https://www.google.com/search?q=%22Herman%20Dune%22%20band%20manager%20booking%20agent%20contact,https://www.google.com/search?q=%22Herman%20Dune%22%20tour%20dates%20venues%202025%202026 | https://www.songkick.com/search?query=Herman%20Dune | https://www.bandsintown.com/search?query=Herman%20Dune | https://www.setlist.fm/search?query=Herman%20Dune,https://www.instagram.com/explore/search/keyword/?q=Herman%20Dune | https://www.facebook.com/search/top?q=Herman%20Dune,https://www.google.com/search?q=Herman%20Dune%20band%20official%20website,https://soundcloud.com/search?q=Herman%20Dune,https://open.spotify.com/search/Herman%20Dune,https://music.apple.com/us/search?term=Herman%20Dune,https://www.google.com/search?tbm=nws&q=%22Herman%20Dune%22%20band%20after%3A2024-11-28,https://musicbrainz.org/artist/d5a7104a-aad6-4827-8ef5-680041ae80a8
